id,codigo,ex,tipo,descricao,nacional_federal,importados_federal,estadual,municipal,vigencia_inicio,vigencia_fim,chave,versao,fonte,estado
48539,03021100,,0,"Trutas frescas,refrig.exc.files,outs. carnes, figados,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48540,03021300,,0,"Salmoes-do-pacifico, frescos,refrig. exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48541,03021400,,0,"Salmoes-do-atlantico, frescos,refrig. exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48542,03021900,,0,"Outros salmonideos frescos,refrig.exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48543,03022100,,0,"Linguados-gigantes,frescos,refrig.exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48544,03022200,,0,"Solhas ou patrucas,frescas,refrig.exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48545,03022300,,0,"Linguados frescos,refrig.exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48546,03022400,,0,"Pregado (psetta maxima),frescos,refrig.exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48547,03022900,,0,"Outros peixes chatos,frescos,refrig.exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48548,03023100,,0,"Atuns-brancos ou germoes,frescos/refriger. exc.files,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48549,03023200,,0,"Albacoras/atuns barbat.amarela,frescas/ refrig. exc.files",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48550,03023300,,0,"Bonitos-listrados,etc.frescos,refrig.exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48551,03023400,,0,Albacoras-bandolim (patutos) thunnus thinnus,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48552,03023500,,0,Atuns azuis (thunnus thinnus (),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48553,03023600,,0,Atuns do sul thunnus maccoyii,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48554,03023900,,0,"Outs.atuns frescos,refrig.exc.files, outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48555,03024100,,0,"Arenques frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48556,03024210,,0,"Anchoitas frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48557,03024290,,0,"Outras anchovas frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48558,03024300,,0,"Sardinhas frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48559,03024400,,0,"Cavalinhas frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48560,03024500,,0,"Chicharros frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48561,03024600,,0,"Bijupiras frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48562,03024700,,0,"Espadartes frescos/refrigerados,exc. files,outs.carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48563,03024910,,0,"Espadins, marlins, veleiros (istiophoridae)",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48564,03024990,,0,Outros,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48565,03025100,,0,"Bacalhau do atlantico (...), bacalhau da groelandia () e bacalhau do pacifico (...), frescos/refrigerados, exc.files,etc.",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48566,03025200,,0,"Bacalhau haddoch ou lubina, frescos/refrigerados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48567,03025300,,0,"Bacalhau saithe frescos/refrigerados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48568,03025400,,0,"Merluzas e abroteas, frescos/refrigerados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48569,03025500,,0,"Merluza do alasca, frescos/refrigerados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48570,03025600,,0,"Verdinhos (), frescos/refrigerados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48571,03025900,,0,"Outros peixes das fam. bregmacerotidae, gadidae, etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48572,03027100,,0,"Tilapias frescas,refrig.exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48573,03027210,,0,"Bagres (...),frescas,refrig.exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48574,03027290,,0,"Outros bagres, frescas,refrig.exc.files, outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48575,03027300,,0,"Carpas,frescas,refrig.exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48576,03027400,,0,"Enguias, frescas,refrig.exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48577,03027900,,0,"Outros,frescas,refrig.exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48578,03028100,,0,"Esqualos frescos,refrig.exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48579,03028200,,0,"Raias, frescos,refrig.exc.files, outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48580,03028310,,0,Merluzas-negras (dissostichus eleginoides),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48581,03028320,,0,Merluzas antarticas (dissostichus mawsoni),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48582,03028400,,0,"Robalos, frescos,refrig.exc.files, outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48583,03028500,,0,"Pargos ou sargos, frescos,refrig.exc.files, outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48584,03028910,,0,Pargo (Lutjanus purpureus),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48585,03028921,,0,"Cherne-poveiro (polyprion americanus), frescos ou refrigerados",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48586,03028922,,0,Garoupas (acanthistius spp),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48587,03028923,,0,Esturjoes (ascipenser baeri),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48588,03028924,,0,Peixes-rei (atherindae spp),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48589,03028931,,0,"Curimatas (prochilodus spp.), fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48590,03028932,,0,"Tilapias, fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48591,03028933,,0,"Surubins (pseudoplatystoma spp.), fres. ou refrig.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48592,03028934,,0,Trairas (hoplias malabaricus & h. cf. lacerdae),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48593,03028935,,0,"Piaus (leporinus spp.), fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48594,03028936,,0,"Tainhas, fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48595,03028937,,0,"Pirarucu (arapaima gigas), fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48596,03028938,,0,"Pescadas, fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48597,03028941,,0,"Piramutabas, fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48598,03028942,,0,"Douradas, fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48599,03028943,,0,"Pacus, fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48600,03028944,,0,"Tambaquis, fresco ou refrigerado",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48601,03028945,,0,Tambacu fresco ou resfriado,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48602,03028990,,0,"Outs.peixes frescos,refrig.exc.files, outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48603,03029110,,0,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes frescos ou refrigerados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 ovas de tainhas Mugil spp ,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48604,03029190,,0,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes frescos ou refrigerados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 outros,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48605,03029200,,0,Barbatanas de tubarao,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48606,03029900,,0,Outros,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48607,03031100,,0,"Salmoesvermelhos,congelados,exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48608,03031200,,0,"Oiutros salmoes do pacifico ,congelados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48609,03031300,,0,"Salmoes-do-atlantico e danubio,congelados, exc.files,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48610,03031400,,0,"Trutas (salmo trutta,etc.) congeladas, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48611,03031900,,0,"Outs.salmonideos congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48612,03032300,,0,Tilapias,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48613,03032410,,0,"Bagres congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48614,03032490,,0,"Outros bagres congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48615,03032500,,0,"Carpas congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48616,03032600,,0,"Enguias congeladas,exc.files,outs.carnes, figados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48617,03032900,,0,"Outros tilapias, bagres, perca-do-nilo (...), congeladas,exc.files,outs.carnes, figados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48618,03033100,,0,"Linguados-gigantes congelados,exc.files. outs. carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48619,03033200,,0,"Solhas ou patrucas,congeladas,exc.files, outs. carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48620,03033300,,0,"Linguados congelados,exc.files,outs.carnes, figados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48621,03033400,,0,"Pregados,congelados,exc.files, outs. carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48622,03033900,,0,"Outs.peixes chatos,congelados,exc.files, outs. carnes,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48623,03034100,,0,"Albacoras brancas,congelados, exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48624,03034200,,0,"Albacoras/laje,congeladas, exc.files,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48625,03034300,,0,"Bonitos-listrados,etc.congelados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48626,03034400,,0,"Albacoras-bandolin (patudos) congelados, exc.files, outs. carnes,figados,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48627,03034500,,0,"Atuns-azuis (...), congelados,exc.files, outs.carnes, figados,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48628,03034600,,0,"Atuns do sul congelados,exc.files, outs. carnes,figados,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48629,03034900,,0,"Outs.atuns congelados,exc.files,outs. carnes, figados,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48630,03035100,,0,"Arenques congelados,exc.files,outs. carnes, figados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48631,03035300,,0,"Sardinhas, () anchovetas, congeladas, exc.files,etc.",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48632,03035400,,0,"Cavalinhas,congeladas, exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48633,03035500,,0,"Chicharros,congeladas, exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48634,03035600,,0,"Bijupiras,congeladas, exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48635,03035700,,0,"Espadartes congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48636,03035910,,0,"Espadins, marlins, veleiros (istiophoridae)",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48637,03035920,,0,Anchoita (engraulis anchoita),13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48638,03035990,,0,Outros,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48639,03036300,,0,"Bacalhau do atlantico,bacalhau da groelandia (...), congelados,exc.files, outs. carnes,etc.",13.45,15.45,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48640,03036400,,0,"Haddocks congelados,exc.files,outs. carnes, figados,etc",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48641,03036500,,0,"Saithe congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48642,03036600,,0,"Merluzas e abroteas,congeladas, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48643,03036700,,0,"Merluzas do alasca,congeladas, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48644,03036800,,0,"Verdinhos,congelados, exc.files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48645,03036910,,0,"Merluzas rosadas congelados,exc.files,outs. carnes, etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48646,03036990,,0,"Outros peixes das familias bregmacerotidae (...), congelados,exc.files,outs. carnes, etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48647,03038111,,0,"Tubaroes-azuis inteiros,congelados",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48648,03038112,,0,"Tubaroes-azuis, congelad.eviscerad. s/cabeca, s/barbatana",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48649,03038113,,0,"Tubaroes-azuis,congelados,em pedacos, com pele",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48650,03038114,,0,"Tubaroes-azuis,congelados,em pedacos, sem pele",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48651,03038119,,0,Outros tubaroes-azuis congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48652,03038190,,0,"Outs.peixes esqualos,congelados",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48653,03038200,,0,"Raias,congeladas",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48654,03038311,,0,"Merluzas negras congelados,exc.files, outs. carnes, etc. evisceradas, sem cabeca e sem cauda",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48655,03038319,,0,Outras merluzas,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48656,03038321,,0,"Meluzas do antartico evisceradas, sem cabeca e sem cauda",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48657,03038329,,0,Outras merluzas do antartico,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48658,03038400,,0,"Robalos congeladas,exc. files,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48659,03038910,,0,"Corvinas congeladas,exc.files,outs.carnes, figados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48660,03038920,,0,"Pescadas congeladas,exc.files,outs.carnes, figados,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48661,03038932,,0,"Pargos congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48662,03038933,,0,"Peixes-sapo congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48663,03038941,,0,"Chernes-poveiro congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48664,03038942,,0,"Garoupas congelados,exc.files,outs. carnes, etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48665,03038943,,0,"Tainhas congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48666,03038944,,0,"Esturjoes congelados,exc.files,outs. carnes, etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48667,03038945,,0,"Peixes-rei congelados,exc.files,outs. carnes, etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48668,03038946,,0,"Nototenias congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48669,03038951,,0,Curimatas congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48670,03038952,,0,Tilapias congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48671,03038953,,0,Surubins congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48672,03038954,,0,Trairas congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48673,03038955,,0,Piaus congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48674,03038956,,0,Pirarucus congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48675,03038961,,0,Piramutabas congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48676,03038962,,0,Douradas congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48677,03038963,,0,Pacus congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48678,03038964,,0,Tambaquis congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48679,03038965,,0,Tambacus congelados,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48680,03038990,,0,"Outs.peixes congelados,exc.files,outs. carnes,etc.",13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
48681,03039110,,0,Peixes e crustaceos moluscos e outros invertebrados aquaticos Peixes congelados exceto os files filetes de peixes e outra carne de peixes da posicao 03 04 ovas de tainhas Mugil spp ,13.45,19.52,17.0,0.0,20/04/2024,31/05/2024,244637,24.1.D,IBPT/empresometro.com.br,MT
